jmdict_id,kanji,reading,jlpt_level,frequency_rank,source
1537300,野球,やきゅう,3,4770,frequency
1480650,反則,はんそく,3,4771,frequency
1409520,体質,たいしつ,3,4772,frequency
1192910,果てる,はてる,1,4773,waller
1453860,洞窟,どうくつ,3,4774,frequency
1126980,,マイナス,2,4775,waller
1414380,大層,たいそう,2,4776,waller
1479640,半端,はんぱ,1,4777,waller
1352110,障壁,しょうへき,3,4778,frequency
1464980,乳,ちち,1,4779,waller
1453120,同調,どうちょう,1,4780,waller
1611670,満面,まんめん,3,4781,frequency
1491380,不可解,ふかかい,3,4782,frequency
1304210,賛同,さんどう,3,4783,frequency
1246600,屈辱,くつじょく,3,4784,frequency
1511770,片付く,かたづく,2,4785,waller
1172310,渦,うず,1,4786,waller
2835808,亡くす,なくす,2,4787,waller
1464900,日曜日,にちようび,5,4788,waller
1327810,手順,てじゅん,1,4789,waller
1299240,雑,ざつ,1,4790,waller
1383310,赤ん坊,あかんぼう,4,4791,waller
1514460,補う,おぎなう,2,4792,waller
1604440,見比べる,みくらべる,3,4793,frequency
1405000,速やか,すみやか,3,4794,frequency
1044140,,クラスメイト,3,4795,frequency
1203080,階層,かいそう,1,4796,waller
1369980,尋問,じんもん,3,4797,frequency
1252330,警官,けいかん,4,4798,audit
1568980,炸裂,さくれつ,3,4799,frequency
1321240,実績,じっせき,2,4800,waller
1004830,これ等,これら,3,4801,waller
1548820,落胆,らくたん,3,4802,frequency
1432840,通,つう,1,4803,waller
2641300,,スマホ,3,4804,frequency
1437430,適切,てきせつ,3,4805,waller
1597120,例え,たとえ,3,4806,waller
1399470,奏でる,かなでる,3,4807,frequency
1186230,下品,げひん,2,4808,waller
1346370,召し上がる,めしあがる,4,4809,waller
1409310,体格,たいかく,1,4810,waller
1138130,,ライバル,3,4811,frequency
1480770,反転,はんてん,3,4812,frequency
1578790,行き,いき,3,4813,waller
1198600,会釈,えしゃく,3,4814,frequency
1059720,,シーン,3,4815,frequency
1455870,独占,どくせん,1,4816,waller
1175300,越す,こす,3,4817,waller
1361850,新作,しんさく,3,4818,frequency
1193950,火事,かじ,4,4819,waller
1613730,何にも,なんにも,3,4820,frequency
1523440,翻弄,ほんろう,3,4821,frequency
1158710,衣,ころも,3,4822,frequency
1351270,章,しょう,3,4823,waller
1098660,,バタバタ,3,4824,frequency
1432490,追求,ついきゅう,3,4825,frequency
1366160,進展,しんてん,1,4826,waller
2222180,お久しぶり,おひさしぶり,3,4827,frequency
1399840,挿入,そうにゅう,3,4828,frequency
1294160,最善,さいぜん,1,4829,waller
1234370,共感,きょうかん,1,4830,waller
1609230,一向に,いっこうに,3,4831,frequency
1231720,居間,いま,3,4832,waller
1243560,銀色,ぎんいろ,3,4833,frequency
1211920,寛ぐ,くつろぐ,3,4834,frequency
1005310,,さらさら,3,4835,frequency
1015220,,アクセサリー,4,4836,waller
1290160,根源,こんげん,3,4837,frequency
1387640,先行,せんこう,1,4838,waller
1389730,宣伝,せんでん,2,4839,waller
1304870,仕業,しわざ,3,4840,frequency
2846390,直る,なおる,4,4841,waller
1141440,,リスク,3,4842,frequency
1595370,絨毯,じゅうたん,2,4843,waller
1298000,作用,さよう,1,4844,waller
1496520,夫妻,ふさい,2,4845,waller
2275890,兄ちゃん,にいちゃん,3,4846,frequency
1354970,乗り切る,のりきる,3,4847,frequency
1339340,出世,しゅっせ,1,4848,waller
1422200,畜生,ちくしょう,1,4849,waller
1551300,立ち寄る,たちよる,1,4850,waller
1568430,鬱陶しい,うっとうしい,1,4851,waller
1199980,快楽,かいらく,3,4852,frequency
1251670,経由,けいゆ,3,4853,waller
1000450,あの方,あのかた,3,4854,frequency
1359550,信念,しんねん,3,4855,frequency
1180670,横顔,よこがお,3,4856,frequency
1487250,匹敵,ひってき,1,4857,waller
1297510,作家,さっか,3,4858,waller
1484600,費やす,ついやす,1,4859,waller
1437700,徹夜,てつや,3,4860,waller
1335520,汁,しる,2,4861,waller
1584910,夕飯,ゆうはん,5,4862,waller
1364940,神話,しんわ,2,4863,waller
1206070,覚める,さめる,3,4864,waller
1225680,疑惑,ぎわく,1,4865,waller
1983690,割と,わりと,2,4866,waller
1389460,占める,しめる,3,4867,waller
1449880,到底,とうてい,1,4868,waller
1317950,自称,じしょう,3,4869,frequency
1510950,変換,へんかん,3,4870,frequency
1285540,豪快,ごうかい,3,4871,frequency
1449080,当事者,とうじしゃ,3,4872,frequency
1483320,悲痛,ひつう,3,4873,frequency
1589030,贈り物,おくりもの,4,4874,waller
1124650,,ポーズ,1,4875,waller
1330280,授ける,さずける,1,4876,waller
1158950,違反,いはん,3,4877,waller
1207340,楽器,がっき,2,4878,waller
1251030,系統,けいとう,2,4879,waller
1354180,上半身,じょうはんしん,3,4880,frequency
1472870,肺,はい,1,4881,waller
1204980,各国,かっこく,3,4882,frequency
1377750,正反対,せいはんたい,3,4883,frequency
1404100,即ち,すなわち,3,4884,waller
1399530,爽快,そうかい,3,4885,frequency
1278220,工夫,くふう,2,4886,waller
1163110,一室,いっしつ,3,4887,frequency
1319030,鹿,しか,3,4888,frequency
1405710,属する,ぞくする,2,4889,waller
1555560,臨む,のぞむ,1,4890,waller
1529660,無縁,むえん,3,4891,frequency
1511610,片隅,かたすみ,3,4892,frequency
1429990,長時間,ちょうじかん,3,4893,frequency
1568410,檻,おり,1,4894,waller
1033380,,オーラ,3,4895,frequency
1478250,抜群,ばつぐん,3,4896,frequency
1224340,偽,にせ,3,4897,frequency
1602240,冷ややか,ひややか,3,4898,frequency
1530360,無責任,むせきにん,3,4899,frequency
1433670,浸かる,つかる,3,4900,frequency
1373880,世界一,せかいいち,3,4901,frequency
1013220,蹌踉めく,よろめく,3,4902,frequency
1490900,貧乏,びんぼう,1,4903,waller
1387870,先週,せんしゅう,5,4904,waller
1180860,横切る,よこぎる,3,4905,waller
1331670,就職,しゅうしょく,3,4906,waller
1158810,衣服,いふく,3,4907,waller
1217680,頑固,がんこ,1,4908,waller
1010730,,ビクビク,3,4909,frequency
1538010,役者,やくしゃ,2,4910,waller
1385480,接続,せつぞく,2,4911,waller
1199970,快い,こころよい,1,4912,waller
2838528,何と言うか,なんというか,3,4913,frequency
1005710,,しょっちゅう,1,4914,waller
1480720,反対側,はんたいがわ,3,4915,frequency
1598240,手当,てあて,1,4916,waller
1914670,要は,ようは,3,4917,frequency
1344980,女の人,おんなのひと,2,4918,waller
1228580,急かす,せかす,1,4919,waller
1365230,親戚,しんせき,3,4920,waller
1316840,治安,ちあん,1,4921,waller
1359240,信号,しんごう,3,4922,waller
1517480,法律,ほうりつ,3,4923,audit
1523240,本名,ほんみょう,1,4924,waller
1430080,長男,ちょうなん,2,4925,waller
1378990,生産,せいさん,4,4926,waller
1592110,区画,くかく,1,4927,waller
1358530,食卓,しょくたく,3,4928,waller
1498100,負傷,ふしょう,1,4929,waller
1278460,広める,ひろめる,2,4930,waller
1176240,園,その,1,4931,waller
1244250,区別,くべつ,3,4932,waller
1609060,呼びかけ,よびかけ,3,4933,frequency
2830216,実際は,じっさいは,3,4934,frequency
1273820,公式,こうしき,2,4935,waller
1558610,裂ける,さける,1,4936,waller
1532730,迷宮,めいきゅう,3,4937,frequency
1165580,１年生,いちねんせい,3,4938,frequency
1411960,代償,だいしょう,3,4939,frequency
1360890,心当たり,こころあたり,2,4940,waller
1200450,悔やむ,くやむ,2,4941,waller
1469530,捻る,ひねる,2,4942,waller
1142410,,リビング,3,4943,frequency
1467810,熱気,ねっき,3,4944,frequency
1410290,対立,たいりつ,2,4945,waller
1480080,反する,はんする,1,4946,waller
1522010,没頭,ぼっとう,3,4947,frequency
1263690,現時点,げんじてん,3,4948,frequency
1388280,先導,せんどう,3,4949,frequency
1238110,脅迫,きょうはく,1,4950,waller
1115900,,プラン,3,4951,waller
1344650,助手,じょしゅ,3,4952,waller
1546670,要因,よういん,1,4953,waller
1560050,路地,ろじ,3,4954,frequency
1281930,行事,ぎょうじ,2,4955,waller
1512850,弁護士,べんごし,3,4956,frequency
1324710,弱気,よわき,3,4957,frequency
1335540,渋い,しぶい,1,4958,waller
1117900,,プロポーズ,3,4959,frequency
1264620,限りない,かぎりない,3,4960,frequency
1177390,猿,さる,3,4961,waller
1535670,目つき,めつき,1,4962,waller
1305140,仕上げる,しあげる,1,4963,waller
1420100,男爵,だんしゃく,3,4964,frequency
1656380,２００,にひゃく,3,4965,frequency
1128740,,マナー,3,4966,frequency
1344230,諸君,しょくん,1,4967,waller
1138270,,ライブ,3,4968,frequency
1326820,取り組む,とりくむ,1,4969,waller
1102990,,パワー,3,4970,frequency
1278260,工房,こうぼう,3,4971,frequency
1257900,検索,けんさく,3,4972,frequency
1376630,正す,ただす,3,4973,frequency
1610220,糺す,ただす,3,4974,frequency
1372980,数学,すうがく,4,4975,waller
1235900,叫び声,さけびごえ,3,4976,frequency
1317750,自在,じざい,1,4977,waller
1208660,滑稽,こっけい,1,4978,waller
1403400,憎しみ,にくしみ,1,4979,waller
1437110,敵意,てきい,3,4980,frequency
1258570,研究室,けんきゅうしつ,4,4981,waller
1514160,捕獲,ほかく,1,4982,waller
1342890,初対面,しょたいめん,3,4983,frequency
1373230,数年,すうねん,3,4984,frequency
1386020,設計,せっけい,3,4985,waller
1559440,連行,れんこう,3,4986,frequency
1264960,個性,こせい,1,4987,waller
1612330,碌な,ろくな,1,4988,waller
1202300,絵画,かいが,3,4989,waller
1514590,補助,ほじょ,1,4990,waller
1396860,祖母,そぼ,4,4991,waller
1103220,,パンチ,3,4992,frequency
1585110,流行,りゅうこう,3,4993,waller
1279370,更新,こうしん,3,4994,frequency
1953410,多め,おおめ,3,4995,frequency
1325260,主義,しゅぎ,3,4996,waller
1586920,暗黒,あんこく,3,4997,frequency
1364420,真摯,しんし,3,4998,frequency
1531850,名目,めいもく,3,4999,frequency
1104270,,ヒロイン,3,5000,frequency
1396630,疎か,おろそか,1,5001,waller
1222140,気遣い,きづかい,3,5002,frequency
2832535,疎か,おろか,3,5003,frequency
1514830,募集,ぼしゅう,2,5004,waller
1127870,,マスク,2,5005,waller
1471180,派閥,はばつ,3,5006,frequency
1247500,群がる,むらがる,1,5007,waller
1056700,,サッカー,3,5008,frequency
1597045,建つ,たつ,2,5009,waller
1309660,指し示す,さししめす,3,5010,frequency
1215080,貫通,かんつう,3,5011,frequency
1227610,休暇,きゅうか,3,5012,waller
1567630,揉める,もめる,1,5013,waller
1398560,創造,そうぞう,1,5014,waller
2149640,お待たせしました,おまたせしました,2,5015,waller
1323320,遮断,しゃだん,3,5016,frequency
1004420,,こそこそ,3,5017,frequency
1085760,,トラック,3,5018,waller
1217650,頑な,かたくな,3,5019,frequency
1461410,二回,にかい,3,5020,frequency
1435810,帝,みかど,3,5021,frequency
1188450,何という,なんという,3,5022,frequency
1183880,音声,おんせい,3,5023,frequency
1381470,青空,あおぞら,3,5024,frequency
1357250,植える,うえる,4,5025,waller
1599620,並,なみ,1,5026,waller
1455670,独り言,ひとりごと,2,5027,waller
1420030,男らしい,おとこらしい,3,5028,frequency
1230080,窮屈,きゅうくつ,1,5029,waller
1854880,売り,うり,3,5030,frequency
1194480,ヶ月,かげつ,1,5031,waller
1352030,鐘,かね,2,5032,waller
1350010,沼,ぬま,1,5033,waller
1002320,お祖父さん,おじいさん,5,5034,waller
1581720,注ぎ込む,そそぎこむ,3,5035,frequency
1581725,つぎ込む,つぎこむ,3,5036,frequency
1581270,早急,そうきゅう,1,5037,waller
1598620,尊い,とうとい,1,5038,waller
1398670,双,そう,3,5039,frequency
1206820,学習,がくしゅう,3,5040,waller
1581320,束ねる,たばねる,3,5041,frequency
1483805,革,かわ,3,5042,waller
1165960,一晩,ひとばん,3,5043,frequency
1817250,耐性,たいせい,3,5044,frequency
1327850,手招き,てまねき,3,5045,frequency
1601830,日差し,ひざし,2,5046,waller
1576310,一夜,いちや,3,5047,frequency
1585150,両足,りょうあし,3,5048,frequency
1320540,漆黒,しっこく,3,5049,frequency
1360680,心細い,こころぼそい,1,5050,waller
1120070,,ベルト,3,5051,waller
1605050,面々,めんめん,3,5052,frequency
1211120,勧誘,かんゆう,1,5053,waller
1220240,旗,はた,3,5054,waller
1577640,幹,みき,1,5055,waller
1476060,莫大,ばくだい,3,5056,waller
1343730,書き込む,かきこむ,3,5057,frequency
1391030,洗脳,せんのう,3,5058,frequency
1458740,内臓,ないぞう,1,5059,waller
1164910,一通り,ひととおり,2,5060,waller
1603910,勝る,まさる,1,5061,waller
1072810,,スペース,1,5062,waller
1444510,徒歩,とほ,1,5063,waller
1239440,業者,ぎょうしゃ,1,5064,waller
1504770,粉,こな,3,5065,waller
2009460,お婆ちゃん,おばあちゃん,3,5066,frequency
1019420,,アルバイト,4,5067,waller
1337370,祝い,いわい,3,5068,waller
1433270,通称,つうしょう,3,5069,frequency
1208780,葛藤,かっとう,3,5070,frequency
1277760,好都合,こうつごう,3,5071,frequency
1542590,融合,ゆうごう,3,5072,frequency
1616310,高らか,たからか,3,5073,frequency
1115430,,プライベート,3,5074,frequency
1276570,口走る,くちばしる,3,5075,frequency
1310150,支持,しじ,1,5076,waller
1602550,膨れる,ふくれる,1,5077,waller
1281010,考えてみれば,かんがえてみれば,3,5078,frequency
1007910,,ちらちら,3,5079,frequency
1281480,荒らす,あらす,1,5080,waller
1322210,射撃,しゃげき,3,5081,frequency
1189290,何百,なんびゃく,3,5082,frequency
1157860,異性,いせい,1,5083,waller
1310190,支障,ししょう,3,5084,frequency
1573090,貪る,むさぼる,3,5085,frequency
1351660,証人,しょうにん,1,5086,waller
1327340,手応え,てごたえ,3,5087,frequency
1236890,教え,おしえ,1,5088,waller
1297240,作,さく,1,5089,waller
1183140,恩恵,おんけい,2,5090,waller
1182620,億,おく,4,5091,waller
1605640,憂鬱,ゆううつ,1,5092,waller
1484060,秘書,ひしょ,1,5093,waller
1316830,治める,おさめる,2,5094,waller
1057850,,サラダ,4,5095,waller
1312040,視察,しさつ,1,5096,waller
2068010,位,い,3,5097,frequency
1260000,見物,けんぶつ,4,5098,waller
1365870,辛うじて,かろうじて,1,5099,waller
1322670,社員,しゃいん,3,5100,frequency
1562580,惑わす,まどわす,3,5101,frequency
1569920,瞼,まぶた,2,5102,waller
1087630,,トンネル,3,5103,waller
1252860,軽蔑,けいべつ,1,5104,waller
1403050,騒めく,ざわめく,3,5105,frequency
1284740,合計,ごうけい,3,5106,waller
1483600,比較的,ひかくてき,2,5107,waller
1428500,朝日,あさひ,3,5108,frequency
1275150,効果的,こうかてき,3,5109,frequency
1362890,申し込む,もうしこむ,3,5110,waller
1051230,,コメント,1,5111,waller
1559600,連想,れんそう,3,5112,waller
1589430,お八つ,おやつ,2,5113,waller
1040060,瓦斯,ガス,4,5114,waller
1342860,初心者,しょしんしゃ,3,5115,frequency
1604280,稀,まれ,2,5116,waller
1419440,弾丸,だんがん,3,5117,frequency
1489600,表紙,ひょうし,2,5118,waller
1472510,敗れる,やぶれる,3,5119,frequency
1254140,決する,けっする,3,5120,frequency
1288490,呆ける,ボケる,3,5121,frequency
1270520,ご馳走様,ごちそうさま,2,5122,waller
1003630,,ぎょっと,3,5123,frequency
1448470,盗賊,とうぞく,3,5124,frequency
1313910,事項,じこう,1,5125,waller
1239560,局,きょく,3,5126,waller
1290580,痕跡,こんせき,3,5127,frequency
1217850,顔つき,かおつき,1,5128,waller
1039710,,ガード,3,5129,frequency
1404200,即死,そくし,3,5130,frequency
1404860,足場,あしば,3,5131,frequency
1596570,率直,そっちょく,2,5132,waller
1360270,寝不足,ねぶそく,3,5133,frequency
1075820,,ターン,3,5134,frequency
1329340,首都,しゅと,3,5135,waller
1256140,健気,けなげ,3,5136,frequency
1309050,志,こころざし,1,5137,waller
1484620,費用,ひよう,3,5138,waller
1281070,考え直す,かんがえなおす,3,5139,frequency
1239070,凝る,こる,3,5140,frequency
1534380,網,あみ,1,5141,waller
1487570,必然,ひつぜん,1,5142,waller
1278130,工事,こうじ,2,5143,waller
1531540,名残惜しい,なごりおしい,3,5144,frequency
1401350,相棒,あいぼう,3,5145,frequency
1254010,欠伸,あくび,2,5146,waller
1233630,供給,きょうきゅう,3,5147,waller
1367300,人口,じんこう,4,5148,waller
1334610,十三,じゅうさん,3,5149,frequency
1386810,絶好,ぜっこう,3,5150,frequency
1493370,不正,ふせい,3,5151,waller
1397480,組み合わせる,くみあわせる,1,5152,waller
1601750,引き止める,ひきとめる,2,5153,waller
1166420,一変,いっぺん,1,5154,waller
1030100,,エリア,3,5155,frequency
1003490,,キョロキョロ,3,5156,frequency
1137720,拉麺,ラーメン,3,5157,frequency
